img_folder,img_name,img_qrcode,img_res,scale_pixelpercm2,scale_RGB_R,scale_RGB_G,scale_RGB_B,scale_amount,scale_median,scale_mean,scale_std,scale_min,scale_max,panicle_detected,panicle_number,panicle_width,panicle_length,panicle_area,panicle_shape,panicle_RGB_mean,panicle_RGB_stdev
F7-illpa_4,IMG_20180314_155623.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,774.0,2274.0,2687145.0,,137.65:99.76:96.03,44.62:45.13:44.74
F7-illpa_4,IMG_20180314_160850.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,992.0,2387.0,3763722.0,,94.85:121.26:85.98,54.83:54.62:46.3
F7-illpa_4,IMG_20180314_160340.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,961.0,2258.0,3132260.0,,116.75:124.31:74.95,61.07:54.46:42.91
F7-illpa_4,IMG_20180314_160907.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,1389.0,2309.0,4708733.0,,96.45:128.49:92.77,51.86:50.52:44.09
F7-illpa_4,IMG_20180314_154914.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,649.0,2550.0,2465961.0,,107.5:100.82:106.28,54.64:57.55:55.25
F7-illpa_4,IMG_20180314_154819.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,1110.0,2545.0,4692410.0,,142.98:105.3:114.27,60.0:58.57:54.94
F7-illpa_4,IMG_20180314_155738.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,845.0,2249.0,2745213.0,,121.8:102.87:142.31,62.31:59.52:54.48
F7-illpa_4,IMG_20180314_155151.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,556.0,2481.0,2071592.0,,106.02:135.39:99.84,56.27:55.14:52.97
F7-illpa_4,IMG_20180314_160839.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,599.0,2225.0,2390505.0,,111.99:155.7:124.06,50.39:49.35:47.8
F7-illpa_4,IMG_20180314_160230.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,888.0,2401.0,3681830.0,,107.38:122.22:76.56,60.16:55.99:48.14
F7-illpa_4,IMG_20180314_154936.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,611.0,2512.0,2329853.0,,98.21:97.1:74.93,54.56:50.12:51.46
F7-illpa_4,IMG_20180314_155135.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,715.0,2483.0,3049109.0,,122.21:117.1:93.49,60.44:59.08:54.72
F7-illpa_4,IMG_20180313_174234.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,797.0,2382.0,2588830.0,,86.67:90.18:94.06,39.92:40.97:40.87
F7-illpa_4,IMG_20180314_161143.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,664.0,2154.0,2331412.0,,116.92:131.23:89.96,51.21:47.74:41.66
F7-illpa_4,IMG_20180314_160024.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,783.0,2538.0,2957010.0,,114.12:95.45:98.83,58.03:56.86:54.87
F7-illpa_4,IMG_20180313_173352.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,603.0,2428.0,2595038.0,,113.76:112.2:120.23,51.55:50.4:50.16
F7-illpa_4,IMG_20180314_160935.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,1171.0,2515.0,3462543.0,,89.17:88.13:74.57,51.35:47.69:51.38
F7-illpa_4,IMG_20180314_155752.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,1332.0,2428.0,4082956.0,,118.29:106.09:95.25,60.16:58.36:52.34
F7-illpa_4,IMG_20180314_160915.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,498.0,2447.0,1926481.0,,142.11:168.36:134.14,49.38:44.76:47.94
F7-illpa_4,IMG_20180313_173840.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,407.0,1149.0,627387.0,,104.24:95.9:91.66,40.68:40.07:39.01
F7-illpa_4,IMG_20180314_155744.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,567.0,2513.0,2422316.0,,124.26:92.14:116.86,58.27:62.15:53.9
F7-illpa_4,IMG_20180314_155012.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,326.0,1863.0,761435.0,,142.24:108.69:131.28,53.65:55.87:53.12
F7-illpa_4,IMG_20180313_173757.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,1149.0,2560.0,4514932.0,,94.58:96.07:97.86,46.23:46.34:45.71
F7-illpa_4,IMG_20180314_160828.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,833.0,2489.0,2774277.0,,126.23:129.38:111.29,50.17:48.25:50.27
F7-illpa_4,IMG_20180313_173321.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,531.0,2387.0,2196839.0,,115.54:116.04:111.66,50.56:49.66:46.91
F7-illpa_4,IMG_20180314_161016.jpg,NA,2560:1920,,,,,,,,,,,2.0,1.0,864.0,2200.0,3087878.0,,108.99:124.12:71.98,57.24:52.01:43.23
F7-illpa_4,IMG_20180314_161016.jpg,NA,2560:1920,,,,,,,,,,,2.0,2.0,329.0,953.0,433463.0,,53.88:89.64:52.75,34.04:38.15:30.94
F7-illpa_4,IMG_20180313_173744.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,795.0,2493.0,3357393.0,,117.84:118.02:119.61,44.36:42.89:47.56
F7-illpa_4,IMG_20180314_155710.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,447.0,2340.0,1524246.0,,111.05:118.86:119.83,53.85:49.49:54.69
F7-illpa_4,IMG_20180314_161125.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,615.0,2000.0,2129779.0,,106.78:119.89:66.97,56.59:51.46:38.63
